home_team,away_team,home_team_goals,away_team_goals,home_team_age,away_team_age,date
Spain,Albania,2,1,25.545454545454547,27.727272727272727,2022-03-26T18:45:00Z
Spain,Italy,1,0,26.545454545454547,26.818181818181817,2024-06-20T19:00:00Z
Spain,Italy,2,1,28.272727272727273,31.333333333333332,2023-06-15T18:45:00Z
Spain,France,5,4,25.181818181818183,26.545454545454547,2025-06-05T19:00:00Z
Spain,France,2,1,28.09090909090909,26.90909090909091,2024-07-09T19:00:00Z
Spain,Andorra,5,0,26.181818181818183,27.272727272727273,2024-06-05T19:30:00Z
Portugal,Spain,5,3,27.0,25.181818181818183,2025-06-08T19:00:00Z
Spain,Portugal,1,1,27.636363636363637,29.0,2022-06-02T18:45:00Z
Portugal,Spain,0,1,27.363636363636363,26.545454545454547,2022-09-27T18:45:00Z
Spain,Georgia,2,0,25.636363636363637,26.90909090909091,2025-10-11T18:45:00Z
Georgia,Spain,0,4,25.727272727272727,26.454545454545453,2025-11-15T17:00:00Z
Spain,Georgia,4,1,26.545454545454547,27.545454545454547,2024-06-30T19:00:00Z
Georgia,Spain,1,7,25.636363636363637,27.0,2023-09-08T16:00:00Z
Spain,Georgia,3,1,26.545454545454547,26.181818181818183,2023-11-19T19:45:00Z
Spain,Iceland,5,0,27.0,26.545454545454547,2022-03-29T18:45:00Z
Spain,Norway,3,0,27.90909090909091,27.545454545454547,2023-03-25T19:45:00Z
Norway,Spain,0,1,26.545454545454547,25.90909090909091,2023-10-15T18:45:00Z
Spain,Cyprus,6,0,25.636363636363637,27.454545454545453,2023-09-12T18:45:00Z
Cyprus,Spain,1,3,27.363636363636363,26.545454545454547,2023-11-16T17:00:00Z
Bulgaria,Spain,0,3,28.90909090909091,25.181818181818183,2025-09-04T18:45:00Z
Spain,Bulgaria,4,0,26.818181818181817,25.454545454545453,2025-10-14T18:45:00Z
Spain,Croatia,3,0,26.90909090909091,29.0,2024-06-15T16:00:00Z
Switzerland,Spain,1,4,27.636363636363637,27.181818181818183,2024-09-08T18:45:00Z
Spain,Switzerland,3,2,24.636363636363637,27.727272727272727,2024-11-18T19:45:00Z
Switzerland,Spain,0,1,28.727272727272727,27.818181818181817,2022-06-09T18:45:00Z
Spain,Switzerland,1,2,26.09090909090909,28.272727272727273,2022-09-24T18:45:00Z
Spain,Colombia,0,1,28.727272727272727,27.90909090909091,2024-03-22T20:30:00Z
Spain,Serbia,3,0,26.272727272727273,28.454545454545453,2026-03-27T20:00:00Z
Serbia,Spain,0,0,25.0,26.727272727272727,2024-09-05T18:45:00Z
Spain,Serbia,3,0,27.09090909090909,25.636363636363637,2024-10-15T18:45:00Z
Angola,DR Congo,0,2,27.272727272727273,25.1,2025-08-14T17:00:00Z
Angola,DR Congo,0,0,27.09090909090909,26.818181818181817,2023-10-17T14:30:00Z
Gabon,DR Congo,0,2,29.0,28.0,2023-06-18T18:00:00Z
DR Congo,Gabon,0,1,26.454545454545453,26.0,2022-06-04T20:00:00Z
Kenya,DR Congo,1,0,25.0,25.9,2025-08-03T12:00:00Z
DR Congo,Jamaica,1,0,29.545454545454547,28.363636363636363,2026-03-31T21:00:00Z
Bahrain,DR Congo,1,0,28.90909090909091,28.272727272727273,2022-02-01T15:00:00Z
Ethiopia,DR Congo,0,2,26.09090909090909,28.545454545454547,2024-09-09T19:00:00Z
DR Congo,Ethiopia,1,2,26.09090909090909,23.9,2024-11-19T16:00:00Z
Togo,DR Congo,0,1,27.636363636363637,29.181818181818183,2025-10-10T13:00:00Z
DR Congo,Togo,1,0,28.272727272727273,28.545454545454547,2024-06-09T16:00:00Z
DR Congo,Guinea,3,1,29.09090909090909,27.454545454545453,2024-02-02T20:00:00Z
DR Congo,Guinea,1,0,28.0,27.272727272727273,2024-09-06T16:00:00Z
Guinea,DR Congo,1,0,26.727272727272727,27.545454545454547,2024-11-16T19:00:00Z
DR Congo,Benin,1,0,28.545454545454547,25.90909090909091,2025-12-23T12:30:00Z
Cameroon,DR Congo,0,1,25.636363636363637,28.545454545454547,2025-11-13T19:00:00Z
Botswana,DR Congo,0,3,30.636363636363637,28.363636363636363,2025-12-30T19:00:00Z
DR Congo,Zambia,2,0,24.5,26.90909090909091,2025-08-07T13:00:00Z
DR Congo,Zambia,2,0,27.90909090909091,24.818181818181817,2025-12-16T15:00:00Z
DR Congo,Zambia,1,1,29.636363636363637,28.181818181818183,2024-01-17T20:00:00Z
DR Congo,Sudan,1,0,28.363636363636363,28.363636363636363,2025-10-14T19:00:00Z
DR Congo,Sudan,2,0,28.363636363636363,29.0,2023-09-09T16:00:00Z
Sudan,DR Congo,1,0,29.363636363636363,27.545454545454547,2023-11-19T16:00:00Z
Sudan,DR Congo,2,1,27.272727272727273,26.727272727272727,2022-06-08T19:00:00Z
DR Congo,Mali,1,0,28.09090909090909,25.636363636363637,2025-06-05T18:00:00Z
Nigeria,DR Congo,3,4,27.363636363636363,27.818181818181817,2025-11-16T19:00:00Z
Mauritania,DR Congo,0,2,26.636363636363637,29.545454545454547,2025-03-25T21:00:00Z
DR Congo,Mauritania,3,0,28.545454545454547,26.636363636363637,2023-03-24T13:00:00Z
Mauritania,DR Congo,0,3,27.363636363636363,28.272727272727273,2023-03-28T22:00:00Z
DR Congo,Mauritania,2,0,28.363636363636363,26.363636363636363,2023-11-15T16:00:00Z
DR Congo,Burkina Faso,1,2,29.181818181818183,27.545454545454547,2024-01-10T13:00:00Z
DR Congo,Burkina Faso,0,1,26.818181818181817,24.454545454545453,2022-09-23T16:00:00Z
Tanzania,DR Congo,0,0,27.454545454545453,28.90909090909091,2024-01-24T20:00:00Z
DR Congo,Tanzania,1,0,27.90909090909091,25.90909090909091,2024-10-10T16:00:00Z
Tanzania,DR Congo,0,2,25.90909090909091,28.0,2024-10-15T13:00:00Z
DR Congo,Uganda,0,0,26.454545454545453,24.727272727272727,2023-01-14T16:00:00Z
DR Congo,Uganda,1,0,28.09090909090909,24.636363636363637,2023-06-14T15:00:00Z
Bosnia-Herzegovina,Austria,1,2,26.818181818181817,28.636363636363637,2025-09-09T18:45:00Z
Austria,Bosnia-Herzegovina,1,1,28.454545454545453,26.545454545454547,2025-11-18T19:45:00Z
Hungary,Bosnia-Herzegovina,0,0,27.727272727272727,27.181818181818183,2024-09-10T18:45:00Z
Bosnia-Herzegovina,Hungary,0,2,28.3,28.285714285714285,2024-10-14T18:45:00Z
Bosnia-Herzegovina,Germany,1,2,26.545454545454547,28.454545454545453,2024-10-11T18:45:00Z
Netherlands,Bosnia-Herzegovina,2,5,25.545454545454547,25.636363636363637,2024-09-07T18:45:00Z
Bosnia-Herzegovina,Italy,4,1,28.09090909090909,27.818181818181817,2026-03-31T18:45:00Z
Romania,Bosnia-Herzegovina,1,0,30.363636363636363,27.0,2025-03-21T19:45:00Z
Bosnia-Herzegovina,Romania,3,1,25.181818181818183,27.272727272727273,2025-11-15T19:45:00Z
Slovenia,Bosnia-Herzegovina,1,2,28.90909090909091,24.545454545454547,2025-06-10T16:00:00Z
Slovakia,Bosnia-Herzegovina,0,2,30.454545454545453,26.363636363636363,2023-03-26T18:45:00Z
Bosnia-Herzegovina,San Marino,1,0,25.727272727272727,23.545454545454547,2025-06-07T13:00:00Z
San Marino,Bosnia-Herzegovina,6,0,24.545454545454547,26.727272727272727,2025-09-06T18:45:00Z
Malta,Bosnia-Herzegovina,4,1,30.272727272727273,25.09090909090909,2025-10-12T17:00:00Z
Portugal,Bosnia-Herzegovina,0,3,28.09090909090909,27.77777777777778,2023-06-17T18:45:00Z
Wales,Bosnia-Herzegovina,5,3,27.09090909090909,28.0,2026-03-26T19:45:00Z
Bosnia-Herzegovina,Georgia,0,1,28.454545454545453,28.625,2022-03-25T19:45:00Z
Bosnia-Herzegovina,Iceland,3,0,26.363636363636363,28.363636363636363,2023-03-23T19:45:00Z
Bosnia-Herzegovina,Iceland,3,0,26.363636363636363,28.363636363636363,2023-03-23T19:45:00Z
Bosnia-Herzegovina,Cyprus,2,1,26.272727272727273,27.09090909090909,2025-03-24T19:45:00Z
Cyprus,Bosnia-Herzegovina,2,2,27.363636363636363,26.0,2025-10-09T18:45:00Z
Bosnia-Herzegovina,Ukraine,1,2,29.181818181818183,25.0,2024-03-21T19:45:00Z
Denmark,Tunisia,0,0,27.90909090909091,27.0,2022-11-22T13:00:00Z
Tunisia,Jordan,3,2,27.545454545454547,26.90909090909091,2025-11-14T16:45:00Z
Tunisia,Namibia,3,0,27.636363636363637,28.90909090909091,2025-10-13T13:00:00Z
Tunisia,Namibia,0,1,28.90909090909091,29.09090909090909,2024-01-16T17:00:00Z
Namibia,Tunisia,0,0,28.727272727272727,28.545454545454547,2024-06-09T16:00:00Z
Palestine,Tunisia,2,2,26.727272727272727,29.636363636363637,2025-12-04T14:30:00Z
Tunisia,Madagascar,1,0,25.90909090909091,27.181818181818183,2024-09-05T19:00:00Z
Madagascar,Tunisia,3,2,28.818181818181817,26.272727272727273,2024-11-14T16:00:00Z
New Zealand,Tunisia,4,2,27.272727272727273,28.727272727272727,2024-03-26T20:00:00Z
Liberia,Tunisia,1,0,24.272727272727273,27.272727272727273,2025-03-19T16:00:00Z
Tunisia,Liberia,3,0,28.181818181818183,24.272727272727273,2025-09-04T19:00:00Z
Tunisia,France,1,0,26.545454545454547,25.454545454545453,2022-11-30T15:00:00Z
Chile,Tunisia,2,0,26.90909090909091,26.363636363636363,2022-06-10T06:15:00Z
Tunisia,Comoros,0,1,27.454545454545453,26.90909090909091,2024-10-11T19:00:00Z
Comoros,Tunisia,1,1,26.636363636363637,26.818181818181817,2024-10-15T19:00:00Z
Tunisia,Comoros,1,0,28.818181818181817,28.181818181818183,2022-09-22T14:30:00Z
Iran,Tunisia,2,0,29.181818181818183,26.818181818181817,2022-11-16T13:00:00Z
Tunisia,Libya,3,0,27.90909090909091,26.90909090909091,2023-03-24T20:30:00Z
Libya,Tunisia,1,0,27.363636363636363,27.636363636363637,2023-03-28T20:00:00Z
South Korea,Tunisia,0,4,27.727272727272727,27.636363636363637,2023-10-13T11:00:00Z
Tunisia,Botswana,2,1,28.545454545454547,28.90909090909091,2025-12-18T14:00:00Z
Tunisia,Botswana,3,0,26.727272727272727,26.0,2023-09-07T19:00:00Z
Botswana,Tunisia,0,0,26.363636363636363,28.181818181818183,2022-06-05T13:00:00Z
Morocco,Tunisia,0,2,27.181818181818183,27.272727272727273,2025-06-06T20:00:00Z
Egypt,Tunisia,0,3,28.90909090909091,24.90909090909091,2025-09-09T19:00:00Z
Egypt,Tunisia,3,1,28.90909090909091,28.0,2023-09-12T17:00:00Z
Mali,Tunisia,2,3,26.818181818181817,28.454545454545453,2026-01-03T19:00:00Z
Tunisia,Mali,1,1,28.272727272727273,26.818181818181817,2024-01-20T20:00:00Z
Tunisia,Mali,0,1,27.818181818181817,26.818181818181817,2022-01-12T13:00:00Z
Mali,Tunisia,1,0,26.272727272727273,27.727272727272727,2022-03-25T17:00:00Z
Tunisia,Mali,0,0,27.727272727272727,27.181818181818183,2022-03-29T19:30:00Z
Tunisia,Cape Verde,2,0,28.90909090909091,30.363636363636363,2024-01-10T17:30:00Z
Nigeria,Tunisia,2,3,27.818181818181817,28.0,2025-12-27T20:00:00Z
Nigeria,Tunisia,1,0,25.90909090909091,27.09090909090909,2022-01-23T19:00:00Z
Tunisia,Mauritania,1,1,29.727272727272727,25.90909090909091,2025-11-12T16:45:00Z
Tunisia,Mauritania,0,0,28.818181818181817,26.09090909090909,2024-01-06T18:30:00Z
Tunisia,Mauritania,4,0,28.09090909090909,26.90909090909091,2022-01-16T16:00:00Z
Gambia,Tunisia,2,1,26.272727272727273,26.636363636363637,2024-09-08T16:00:00Z
Tunisia,Gambia,0,1,26.363636363636363,24.727272727272727,2024-11-18T19:00:00Z
Gambia,Tunisia,0,1,28.0,26.90909090909091,2022-01-20T19:00:00Z
Tunisia,Burkina Faso,2,0,28.454545454545453,25.09090909090909,2025-06-02T17:30:00Z
Burkina Faso,Tunisia,0,1,25.818181818181817,28.09090909090909,2022-01-29T19:00:00Z
São Tomé,Tunisia,6,0,25.818181818181817,28.09090909090909,2025-10-10T16:00:00Z
Tunisia,São Tomé,4,0,28.636363636363637,23.818181818181817,2023-11-17T19:00:00Z
Tanzania,Tunisia,1,1,27.727272727272727,26.636363636363637,2025-12-30T16:00:00Z
Tunisia,Syria,0,1,29.09090909090909,27.09090909090909,2025-12-01T13:00:00Z
Tunisia,Croatia,4,5,28.727272727272727,29.181818181818183,2024-03-23T20:00:00Z
Tunisia,Malawi,2,0,27.363636363636363,27.636363636363637,2025-03-24T21:00:00Z
Malawi,Tunisia,1,0,24.545454545454547,29.363636363636363,2023-11-21T13:00:00Z
Algeria,Tunisia,1,1,28.181818181818183,26.363636363636363,2023-06-20T19:00:00Z
Tunisia,Uganda,3,1,28.0,27.272727272727273,2025-12-23T20:00:00Z
Ghana,Angola,0,1,26.0,29.363636363636363,2024-09-05T16:00:00Z
Angola,Ghana,1,1,27.454545454545453,25.636363636363637,2024-11-15T19:00:00Z
Ghana,Angola,1,0,27.545454545454547,28.363636363636363,2023-03-23T16:00:00Z
Angola,Ghana,1,1,28.09090909090909,25.818181818181817,2023-03-27T16:00:00Z
Nicaragua,Ghana,0,1,28.181818181818183,24.545454545454547,2022-09-27T18:00:00Z
Gabon,Ghana,1,1,27.90909090909091,27.818181818181817,2022-01-14T19:00:00Z
Ghana,Namibia,0,0,29.09090909090909,28.181818181818183,2024-01-08T20:00:00Z
Madagascar,Ghana,0,3,29.09090909090909,28.727272727272727,2025-03-24T19:00:00Z
Madagascar,Ghana,0,0,28.727272727272727,28.181818181818183,2023-06-18T14:00:00Z
Madagascar,Ghana,2,1,27.727272727272727,24.272727272727273,2023-01-15T19:00:00Z
Ghana,Madagascar,1,0,26.363636363636363,28.818181818181817,2023-11-17T16:00:00Z
Ghana,Madagascar,3,0,26.272727272727273,28.636363636363637,2022-06-01T19:00:00Z
Ghana,Liberia,3,1,25.181818181818183,25.636363636363637,2023-09-12T16:00:00Z
Niger,Ghana,1,1,25.90909090909091,25.727272727272727,2024-09-09T16:00:00Z
Ghana,Niger,1,2,24.0,26.818181818181817,2024-11-18T16:00:00Z
Niger,Ghana,2,0,27.454545454545453,23.0,2023-01-28T19:00:00Z
Chile,Ghana,1,3,25.454545454545453,24.727272727272727,2022-06-14T06:15:00Z
Ghana,Comoros,1,0,27.545454545454547,27.545454545454547,2025-10-12T19:00:00Z
Comoros,Ghana,1,0,28.727272727272727,28.363636363636363,2023-11-21T16:00:00Z
Ghana,Comoros,2,3,27.09090909090909,29.181818181818183,2022-01-18T19:00:00Z
Ghana,Benin,3,0,23.818181818181817,25.181818181818183,2022-07-24T16:00:00Z
Brazil,Ghana,3,0,28.0,26.818181818181817,2022-09-23T18:30:00Z
Ghana,Sudan,0,0,25.727272727272727,29.818181818181817,2024-10-10T16:00:00Z
Sudan,Ghana,2,0,29.454545454545453,25.454545454545453,2024-10-15T13:00:00Z
Ghana,Sudan,3,1,23.0,28.363636363636363,2023-01-19T19:00:00Z
Morocco,Ghana,1,0,26.272727272727273,27.636363636363637,2022-01-10T16:00:00Z
Ghana,Mali,1,0,27.363636363636363,26.09090909090909,2025-09-08T19:00:00Z
Mali,Ghana,1,2,26.181818181818183,25.545454545454547,2024-06-06T19:00:00Z
Ghana,Cape Verde,1,2,28.09090909090909,29.636363636363637,2024-01-14T20:00:00Z
Ghana,Chad,5,0,28.90909090909091,24.454545454545453,2025-03-21T19:00:00Z
Chad,Ghana,1,1,24.454545454545453,26.90909090909091,2025-09-04T13:00:00Z
Mexico,Ghana,2,0,27.636363636363637,26.181818181818183,2023-10-15T00:30:00Z
Nigeria,Ghana,2,1,27.181818181818183,26.454545454545453,2025-05-28T18:45:00Z
Nigeria,Ghana,2,1,27.272727272727273,25.545454545454547,2024-03-22T16:00:00Z
Ghana,Nigeria,0,0,25.90909090909091,26.363636363636363,2022-03-25T19:30:00Z
Nigeria,Ghana,1,1,26.09090909090909,25.90909090909091,2022-03-29T17:00:00Z
Ghana,Switzerland,2,0,26.09090909090909,28.272727272727273,2022-11-17T10:00:00Z
Mozambique,Ghana,2,2,28.181818181818183,27.818181818181817,2024-01-22T20:00:00Z
Ghana,Mozambique,0,1,22.90909090909091,0.0,2023-01-10T15:30:00Z
Uganda,Ghana,2,2,25.363636363636363,25.545454545454547,2024-03-26T16:00:00Z
Kosovo,Sweden,0,2,26.636363636363637,26.0,2025-09-08T18:45:00Z
Sweden,Kosovo,0,1,25.363636363636363,25.09090909090909,2025-10-13T18:45:00Z
Azerbaijan,Sweden,3,1,28.272727272727273,25.0,2024-09-05T16:00:00Z
Sweden,Azerbaijan,6,0,26.0,26.09090909090909,2024-11-19T19:45:00Z
Sweden,Azerbaijan,5,0,26.727272727272727,27.181818181818183,2023-03-27T18:45:00Z
Azerbaijan,Sweden,0,3,26.454545454545453,27.727272727272727,2023-11-16T17:00:00Z
Austria,Sweden,0,2,25.90909090909091,28.454545454545453,2023-06-20T18:45:00Z
Sweden,Austria,1,3,27.727272727272727,27.818181818181817,2023-09-12T18:45:00Z
Denmark,Sweden,1,2,28.181818181818183,27.181818181818183,2024-06-05T17:00:00Z
Sweden,Belgium,0,3,27.454545454545453,28.363636363636363,2023-03-24T19:45:00Z
Belgium,Sweden,1,1,26.90909090909091,28.181818181818183,2023-10-16T18:45:00Z
Hungary,Sweden,2,0,27.181818181818183,26.363636363636363,2025-06-06T17:30:00Z
Sweden,New Zealand,4,1,28.545454545454547,24.818181818181817,2023-06-16T17:00:00Z
Sweden,Albania,1,0,28.90909090909091,26.727272727272727,2024-03-25T18:00:00Z
Slovenia,Sweden,2,2,28.181818181818183,26.0,2025-09-05T18:45:00Z
Sweden,Slovenia,1,1,27.272727272727273,27.818181818181817,2025-11-18T19:45:00Z
Slovenia,Sweden,2,0,27.545454545454547,27.363636363636363,2022-06-02T18:45:00Z
Sweden,Slovenia,1,1,27.545454545454547,25.90909090909091,2022-09-27T18:45:00Z
Slovakia,Sweden,2,2,28.181818181818183,26.09090909090909,2024-10-11T18:45:00Z
Sweden,Slovakia,2,1,26.363636363636363,28.0,2024-11-16T19:45:00Z
Sweden,Estonia,2,1,25.545454545454547,26.727272727272727,2024-01-12T18:00:00Z
Sweden,Estonia,3,0,25.727272727272727,25.0,2024-09-08T18:45:00Z
Estonia,Sweden,3,0,26.181818181818183,25.545454545454547,2024-10-14T18:45:00Z
Estonia,Sweden,5,0,28.363636363636363,27.181818181818183,2023-09-09T16:00:00Z
Sweden,Estonia,2,0,29.0,25.363636363636363,2023-11-19T17:00:00Z
Luxembourg,Sweden,0,1,27.09090909090909,27.272727272727273,2025-03-22T17:00:00Z
Portugal,Sweden,2,5,29.09090909090909,26.363636363636363,2024-03-21T19:45:00Z
Sweden,Finland,2,0,23.818181818181817,23.727272727272727,2023-01-09T18:45:00Z
Sweden,Iceland,2,1,23.272727272727273,26.636363636363637,2023-01-12T18:00:00Z
Sweden,Norway,1,2,27.09090909090909,26.181818181818183,2022-06-05T18:45:00Z
Norway,Sweden,2,3,26.0,25.818181818181817,2022-06-12T16:00:00Z
Sweden,Mexico,2,1,26.0,28.363636363636363,2022-11-16T19:30:00Z
Sweden,Moldova,3,1,27.545454545454547,26.363636363636363,2023-10-12T17:00:00Z
Sweden,Poland,3,2,28.0,28.545454545454547,2026-03-31T18:45:00Z
Poland,Sweden,0,2,28.09090909090909,28.0,2022-03-29T18:45:00Z
Ukraine,Sweden,3,1,26.272727272727273,28.09090909090909,2026-03-26T19:45:00Z
Sweden,Algeria,4,3,26.0,28.454545454545453,2025-06-10T17:00:00Z
Sweden,Algeria,2,0,26.818181818181817,28.727272727272727,2022-11-19T19:30:00Z
Sweden,Serbia,0,3,27.90909090909091,27.272727272727273,2024-06-08T16:00:00Z
Sweden,Serbia,0,1,26.363636363636363,27.727272727272727,2022-06-09T18:45:00Z
Serbia,Sweden,1,4,27.272727272727273,26.90909090909091,2022-09-24T18:45:00Z
Uzbekistan,Maldives,4,0,27.0,29.0,2022-06-11T15:30:00Z
Hong Kong,Uzbekistan,0,2,29.90909090909091,28.636363636363637,2024-03-21T12:00:00Z
Uzbekistan,Hong Kong,3,0,28.181818181818183,27.727272727272727,2024-03-26T14:30:00Z
Uzbekistan,Costa Rica,1,2,26.272727272727273,26.545454545454547,2022-09-27T06:00:00Z
China,Uzbekistan,1,2,29.363636363636363,27.363636363636363,2023-10-16T11:35:00Z
Uzbekistan,Thailand,2,1,27.454545454545453,29.90909090909091,2024-01-30T11:30:00Z
Uzbekistan,Thailand,2,0,27.818181818181817,29.90909090909091,2022-06-14T15:30:00Z
Uzbekistan,Russia,0,0,26.636363636363637,25.636363636363637,2022-11-20T12:00:00Z
Uzbekistan,Sri Lanka,3,0,27.0,26.0,2022-06-08T15:30:00Z
Uzbekistan,North Korea,1,0,28.272727272727273,25.09090909090909,2024-09-05T14:00:00Z
North Korea,Uzbekistan,0,1,24.90909090909091,26.727272727272727,2024-11-19T12:00:00Z
Vietnam,Uzbekistan,0,2,24.636363636363637,27.272727272727273,2023-10-13T11:35:00Z
Cameroon,Uzbekistan,0,2,27.636363636363637,26.454545454545453,2022-09-23T06:00:00Z
Uzbekistan,Oman,1,1,27.0,29.0,2025-08-30T14:30:00Z
Uzbekistan,Oman,3,0,28.09090909090909,27.181818181818183,2023-06-11T15:30:00Z
Uzbekistan,Kyrgyzstan,1,0,28.727272727272727,26.636363636363637,2025-03-20T16:00:00Z
Uzbekistan,Kyrgyzstan,4,0,26.545454545454547,27.0,2025-09-05T14:30:00Z
Kyrgyzstan,Uzbekistan,2,3,26.09090909090909,28.272727272727273,2024-09-10T14:00:00Z
Uzbekistan,Kyrgyzstan,4,1,25.636363636363637,25.727272727272727,2023-12-25T15:30:00Z
Uzbekistan,Kyrgyzstan,3,1,27.09090909090909,26.363636363636363,2022-03-25T14:00:00Z
Uzbekistan,Bolivia,1,0,27.545454545454547,27.545454545454547,2023-03-24T18:00:00Z
Mexico,Uzbekistan,3,3,26.818181818181817,28.0,2023-09-12T23:30:00Z
India,Uzbekistan,0,3,28.818181818181817,27.90909090909091,2024-01-18T14:30:00Z
Uzbekistan,Syria,0,0,27.90909090909091,28.09090909090909,2024-01-13T17:30:00Z
Uzbekistan,Turkmenistan,2,1,26.545454545454547,27.363636363636363,2025-09-02T14:00:00Z
Uzbekistan,Turkmenistan,3,1,28.545454545454547,27.181818181818183,2024-06-06T14:30:00Z
Turkmenistan,Uzbekistan,1,3,27.545454545454547,26.727272727272727,2023-11-16T14:00:00Z
Uzbekistan,Turkmenistan,2,0,26.09090909090909,27.09090909090909,2023-06-14T15:30:00Z
Uzbekistan,Kuwait,2,0,25.90909090909091,27.90909090909091,2025-10-09T13:00:00Z
Uzbekistan,Venezuela,5,4,26.454545454545453,25.454545454545453,2026-03-30T14:00:00Z
Uzbekistan,Venezuela,1,1,27.636363636363637,28.272727272727273,2023-03-28T18:00:00Z
UA Emirates,Uzbekistan,0,0,28.363636363636363,28.818181818181817,2025-06-05T16:00:00Z
Uzbekistan,UA Emirates,1,0,27.09090909090909,26.727272727272727,2024-10-15T14:00:00Z
Uzbekistan,Kazakhstan,2,0,26.545454545454547,29.363636363636363,2022-11-16T13:00:00Z
Uzbekistan,Tajikistan,5,1,24.727272727272727,26.545454545454547,2023-06-17T15:30:00Z
Uzbekistan,Uganda,4,2,25.90909090909091,25.0,2022-03-29T14:00:00Z
Belgium,Canada,0,1,30.1,26.333333333333332,2022-11-23T19:00:00Z
Peru,Canada,1,0,30.181818181818183,26.181818181818183,2024-06-25T22:00:00Z
Jamaica,Canada,2,1,27.636363636363637,27.272727272727273,2023-11-18T15:30:00Z
Canada,Jamaica,2,3,26.09090909090909,27.727272727272727,2023-11-22T00:30:00Z
Curaçao,Canada,1,1,29.454545454545453,25.09090909090909,2025-06-21T23:00:00Z
Curaçao,Canada,2,0,29.90909090909091,27.727272727272727,2023-03-26T01:00:00Z
Canada,USA,2,1,25.727272727272727,28.333333333333332,2025-03-23T22:00:00Z
USA,Canada,2,3,24.545454545454547,27.90909090909091,2023-07-09T23:30:00Z
Canada,USA,0,2,26.727272727272727,24.0,2023-06-19T00:30:00Z
Canada,Guadeloupe,2,2,28.818181818181817,28.90909090909091,2023-06-27T23:00:00Z
Canada,Chile,0,0,27.09090909090909,30.09090909090909,2024-06-30T00:00:00Z
Panama,Canada,2,0,28.272727272727273,27.454545454545453,2023-06-15T23:00:00Z
Canada,Honduras,6,0,25.181818181818183,28.454545454545453,2025-06-18T02:30:00Z
Canada,Honduras,4,1,26.363636363636363,28.545454545454547,2023-03-29T00:00:00Z
Canada,Tunisia,0,0,26.181818181818183,26.454545454545453,2026-04-01T01:00:00Z
Canada,Uruguay,3,4,25.181818181818183,28.0,2024-07-14T00:00:00Z
Canada,Iceland,2,2,27.363636363636363,26.818181818181817,2026-03-28T17:00:00Z
Canada,El Salvador,2,0,25.90909090909091,27.90909090909091,2025-06-25T02:00:00Z
Argentina,Canada,0,2,29.636363636363637,25.818181818181817,2024-06-21T00:00:00Z
Argentina,Canada,0,2,29.0,26.181818181818183,2024-07-10T00:00:00Z
Canada,Cuba,4,2,26.90909090909091,25.90909090909091,2023-07-04T22:30:00Z
Canada,Guatemala,1,0,26.0,26.181818181818183,2026-01-18T03:30:00Z
Canada,Guatemala,5,6,25.727272727272727,27.09090909090909,2025-06-29T20:00:00Z
Guatemala,Canada,0,0,27.90909090909091,28.727272727272727,2023-07-02T01:30:00Z
Japan,Canada,1,4,26.545454545454547,26.90909090909091,2023-10-13T10:35:00Z
Venezuela,Canada,4,3,28.0,27.09090909090909,2024-07-06T01:00:00Z
